SHARAD Reading at Lat,Lon: 72.7417, 194.7319
Line (Pixels),Value (DN)
2580,1.1838005593745038E-4
2581,1.3519647473003715E-4
2582,1.3813651457894593E-4
2583,9.934310946846381E-5
2584,5.51892735529691E-5
2585,4.522786184679717E-5
2586,4.610361429513432E-5
2587,4.233596700942144E-5
2588,4.9697522626956925E-5
2589,1.0543580719968304E-4
2590,1.9429830717854202E-4
2591,2.129532804246992E-4
2592,1.6848718223627657E-4
2593,2.439097297610715E-4
2594,8.620109874755144E-4
2595,0.003511513816192746
2596,0.011813221499323845
2597,0.028614038601517677
2598,0.04684686288237572
2599,0.04933880269527435
2600,0.030618222430348396
2601,0.009442177601158619
2602,0.002973181428387761
2603,0.004969655070453882
2604,0.004606465343385935
2605,0.0034690513275563717
2606,0.003980288282036781
2607,0.003587416373193264
2608,0.0024325766135007143
2609,0.002142812591046095
2610,0.0017382974037900567
2611,7.11089582182467E-4
2612,1.076208136510104E-4
2613,1.245610328624025E-4
2614,1.8478267884347588E-4
2615,9.543266060063615E-5
2616,2.8271653718547896E-5
2617,8.108028123388067E-5
2618,1.3643474085256457E-4
2619,3.421915462240577E-4
2620,0.0013181482208892703
2621,0.0030639218166470528
2622,0.004095565062016249
2623,0.0030686724931001663
2624,0.001040920033119619
2625,1.7051333270501345E-4
2626,5.49512798897922E-4
2627,7.04187317751348E-4
2628,3.149485564790666E-4
2629,5.9481219068402424E-5
2630,5.950947888777591E-5
2631,1.5983321645762771E-4
2632,3.9615511195734143E-4
2633,5.704219802282751E-4
2634,4.587974981404841E-4
2635,2.4098041467368603E-4
2636,1.2637056352104992E-4
2637,9.05846172827296E-5
2638,1.1905205610673875E-4
2639,2.5259723770432174E-4
2640,4.5071926433593035E-4
2641,6.018164567649364E-4
2642,6.008382188156247E-4
2643,4.241356800775975E-4
2644,1.88036632607691E-4
2645,6.35846663499251E-5
2646,7.034114241832867E-5
2647,8.755655289860442E-5
2648,9.014763054437935E-5
2649,1.1983832519035786E-4
2650,1.1467797594377771E-4
2651,6.074394332244992E-5
2652,6.260653026401997E-5
2653,1.0844026110135019E-4
2654,1.0873698920477182E-4
2655,9.063855395652354E-5
2656,8.881317626219243E-5
2657,7.824165368219838E-5
2658,7.308494969038293E-5
2659,7.764482870697975E-5
2660,6.215000030351803E-5
2661,5.02852417412214E-5
2662,6.603110523428768E-5
2663,7.735320832580328E-5
2664,7.450926204910502E-5
2665,7.256140816025436E-5
2666,6.1948892835062E-5
2667,4.498912676353939E-5
2668,4.680542042478919E-5
2669,6.954172567930073E-5
2670,9.691144077805802E-5
2671,1.2455933028832078E-4
2672,1.4985731104388833E-4
2673,1.557905925437808E-4
2674,1.3156393833924085E-4
2675,9.2062953626737E-5
2676,5.800757571705617E-5
2677,3.7207966670393944E-5
2678,3.2998985261656344E-5
2679,4.492025254876353E-5
2680,6.142822530819103E-5
2681,7.456779712811112E-5
2682,9.377385867992416E-5
2683,1.24926955322735E-4
2684,1.489861897425726E-4
2685,1.4211307279765606E-4
2686,1.0573695908533409E-4
2687,6.62807360640727E-5
2688,5.8512196119409055E-5
2689,1.0799870506161824E-4
2690,2.0182436855975538E-4
2691,2.6877588243223727E-4
2692,2.331845462322235E-4
2693,1.1549836926860735E-4
2694,2.7658890758175403E-5
2695,4.284589522285387E-5
2696,1.238024706253782E-4
2697,1.8533936236053705E-4
2698,1.7827487317845225E-4
2699,1.21158933325205E-4
2700,7.243432628456503E-5
2701,6.0047186707379296E-5
2702,6.326374568743631E-5
2703,7.304451719392091E-5
2704,1.0097825725097209E-4
2705,1.2635602615773678E-4
2706,1.1694100976455957E-4
2707,8.437611541012302E-5
2708,5.875845818081871E-5
2709,5.0785929488483816E-5
2710,5.938807953498326E-5
2711,6.782398122595623E-5
2712,5.537869583349675E-5
2713,4.3677122448571026E-5
2714,6.91440436639823E-5
2715,1.1212981917196885E-4
2716,1.3730883074458688E-4
2717,1.5329707821365446E-4
2718,1.536211493657902E-4
2719,1.1029029701603577E-4
2720,7.081733201630414E-5
2721,1.0473342990735546E-4
2722,1.646371092647314E-4
2723,1.5943073958624154E-4
2724,1.0229634790448472E-4
2725,6.492699321825057E-5
2726,6.531360122608021E-5
2727,7.461821951437742E-5
2728,7.668363832635805E-5
2729,7.534632459282875E-5
2730,7.322633609874174E-5
2731,7.571131573058665E-5
2732,8.548053301637992E-5
2733,8.309134136652574E-5
2734,6.474932160926983E-5
2735,6.618255429202691E-5
2736,9.275408228859305E-5
2737,1.0208469029748812E-4
2738,8.340826025232673E-5
2739,6.555581785505638E-5
2740,5.719621549360454E-5
2741,4.743916360894218E-5
2742,3.842754085781053E-5
2743,3.6849844036623836E-5
2744,3.513032788760029E-5
2745,2.5723780709085986E-5
2746,1.5876737961662002E-5
2747,1.2019409041386098E-5
2748,1.2059471373504493E-5
2749,1.740277548378799E-5
2750,3.119906614301726E-5
2751,4.776034256792627E-5
2752,5.368480196921155E-5
2753,4.340374653111212E-5
2754,2.8363461751723662E-5
2755,1.9796605556621216E-5
2756,2.0744369976455346E-5
2757,3.3628763048909605E-5
2758,4.866001836489886E-5
2759,5.404183320933953E-5
2760,6.254832987906411E-5
2761,8.110712224151939E-5
2762,8.868228906067088E-5
2763,7.731509685982019E-5
2764,6.050067531759851E-5
2765,4.346056448412128E-5
2766,2.7970778319286183E-5
2767,2.373854113102425E-5
2768,4.1389215766685084E-5
2769,8.865555719239637E-5
2770,1.5631697897333652E-4
2771,2.0208413479849696E-4
2772,1.841183693613857E-4
2773,1.1808500130428001E-4
2774,6.0583362937904894E-5
2775,3.800128979492001E-5
2776,3.459465369815007E-5
2777,3.487685535219498E-5
2778,4.0257749787997454E-5
2779,5.497936945175752E-5
2780,7.26201687939465E-5
2781,8.010338206076995E-5
2782,7.522345549659804E-5
2783,7.189771713456139E-5
2784,8.244073251262307E-5
2785,9.439909626962617E-5
2786,8.058065577642992E-5
2787,4.519751382758841E-5
2788,2.931693052232731E-5
2789,5.5352506024064496E-5
2790,9.847586625255644E-5
2791,1.1948133760597557E-4
2792,1.1045135033782572E-4
2793,9.562121704220772E-5
2794,8.314083970617503E-5
2795,5.964491720078513E-5
2796,3.86615029128734E-5
2797,4.2651026888052E-5
2798,5.357542249839753E-5
2799,4.9231035518459976E-5
2800,4.1456489270785823E-5
2801,3.910865052603185E-5
2802,3.199129059794359E-5
2803,2.1762913092970848E-5
2804,2.4650973500683904E-5
2805,4.571043609757908E-5
2806,6.712075264658779E-5
2807,6.525642675114796E-5
2808,4.5523989683715627E-5
2809,4.0929080569185317E-5
2810,6.178324110805988E-5
2811,8.427279681200162E-5
2812,9.734259219840169E-5
2813,1.1271112452959642E-4
2814,1.2922959285788238E-4
2815,1.3141332601662725E-4
2816,1.1805356189142913E-4
2817,1.0297039261786267E-4
2818,9.68103704508394E-5
2819,1.0755230323411524E-4
2820,1.385077921440825E-4
2821,1.6884098295122385E-4
2822,1.8054700922220945E-4
2823,2.1813770581502467E-4
2824,3.3709025592543185E-4
2825,4.732149245683104E-4
2826,4.808942030649632E-4
2827,3.35224176524207E-4
2828,1.7108437896240503E-4
2829,9.377396054333076E-5
2830,7.719115819782019E-5
2831,6.173709698487073E-5
2832,3.9317910704994574E-5
2833,3.141821434837766E-5
2834,4.477984839468263E-5
2835,5.97451398789417E-5
2836,6.056315760361031E-5
2837,5.98424558120314E-5
2838,7.010714034549892E-5
2839,8.568745397496969E-5
2840,1.0242599091725424E-4
2841,1.1371599975973368E-4
2842,1.0891775309573859E-4
2843,1.0084358655149117E-4
2844,1.0893921717070043E-4
2845,1.1569932394195348E-4
2846,9.059978765435517E-5
2847,4.9494050472276285E-5
2848,4.438039104570635E-5
2849,8.426757267443463E-5
2850,1.1274211283307523E-4
2851,9.196792962029576E-5
2852,5.361747753340751E-5
2853,5.2011877414770424E-5
2854,1.3398997543845326E-4
2855,3.2826312235556543E-4
2856,5.838943761773407E-4
2857,7.624415447935462E-4
2858,7.493440643884242E-4
2859,5.442617693915963E-4
2860,2.6014723698608577E-4
2861,6.776161171728745E-5
2862,5.781936852145009E-5
2863,1.3255345402285457E-4
2864,1.433173893019557E-4
2865,8.982605504570529E-5
2866,5.233912088442594E-5
2867,4.227436147630215E-5
2868,3.701476816786453E-5
2869,3.493819531286135E-5
2870,3.0260804123827256E-5
2871,3.06326946883928E-5
2872,7.355337584158406E-5
2873,1.6938059707172215E-4
2874,2.6708017685450613E-4
2875,2.9555181390605867E-4
2876,2.3966154549270868E-4
2877,1.7595101962797344E-4
2878,1.8305570119991899E-4
2879,2.34013277804479E-4
2880,2.595617261249572E-4
2881,2.521543647162616E-4
2882,2.327680995222181E-4
2883,2.179313451051712E-4
2884,2.2293420624919236E-4
2885,2.0881080126855522E-4
2886,1.47734084748663E-4
2887,1.774796546669677E-4
2888,4.4386254739947617E-4
2889,7.778622675687075E-4
2890,8.367273258045316E-4
2891,5.882659461349249E-4
2892,3.384395386092365E-4
2893,2.614908153191209E-4
2894,2.3914087796583772E-4
2895,1.6596402565483004E-4
2896,9.017351840157062E-5
2897,5.937012974754907E-5
2898,4.932602678309195E-5
2899,3.7140154745429754E-5
2900,4.2418567318236455E-5
2901,7.612402987433597E-5
2902,9.447615593671799E-5
2903,7.065732643241063E-5
2904,6.054313053027727E-5
2905,1.1429051664890721E-4
2906,1.9309812341816723E-4
2907,2.2457129671238363E-4
2908,1.8534442642703652E-4
2909,1.2976293510291725E-4
2910,1.4799984637647867E-4
2911,2.7009769110009074E-4
2912,4.376603465061635E-4
2913,5.775630124844611E-4
2914,6.551083060912788E-4
2915,6.565292715094984E-4
2916,5.682657356373966E-4
2917,4.022936918772757E-4
2918,2.230024547316134E-4
2919,1.0631699115037918E-4
2920,6.93021429469809E-5
2921,6.379596015904099E-5
2922,4.528638601186685E-5
2923,3.003216079378035E-5
2924,5.226875509833917E-5
2925,9.518117440165952E-5
2926,1.2674562458414584E-4
2927,1.5206517127808183E-4
2928,1.7119995027314872E-4
2929,1.5679515490774065E-4
2930,1.1010528396582231E-4
2931,7.441152411047369E-5
2932,6.88992440700531E-5
2933,5.835153933730908E-5
2934,2.7768908694270067E-5
2935,3.10038412862923E-5
2936,9.567053348291665E-5
2937,1.5530090604443103E-4
2938,1.5226140385493636E-4
2939,1.1948339670198038E-4
2940,1.0350918455515057E-4
2941,9.90298722172156E-5
2942,9.65988147072494E-5
2943,1.0609129094518721E-4
2944,1.1538636317709461E-4
2945,1.0073359590023756E-4
2946,6.607532122870907E-5
2947,3.29469439748209E-5
2948,2.3967528250068426E-5
2949,4.1775856516323984E-5
2950,5.599707583314739E-5
2951,6.650144496234134E-5
2952,1.1927593004656956E-4
2953,2.0493371994234622E-4
2954,2.5266490411013365E-4
2955,2.346490218769759E-4
2956,1.7944566207006574E-4
2957,1.2680164945777506E-4
2958,1.495355536462739E-4
2959,3.7376006366685033E-4
2960,8.097250829450786E-4
2961,0.001135755330324173
2962,9.810329647734761E-4
2963,4.927218542434275E-4
2964,1.8750318849924952E-4
2965,2.6005884865298867E-4
2966,4.584183916449547E-4
2967,5.102521390654147E-4
2968,3.7061856710352004E-4
2969,1.7045285494532436E-4
2970,5.718298052670434E-5
2971,5.979634079267271E-5
2972,9.735067578731105E-5
2973,9.67549640336074E-5
2974,6.853560626041144E-5
2975,5.823377432534471E-5
2976,6.70537119731307E-5
2977,7.216839730972424E-5
2978,7.210233161458746E-5
2979,7.12368346285075E-5
2980,7.326049671974033E-5
2981,8.251258259406313E-5
2982,8.679689926793799E-5
2983,7.491264113923535E-5
2984,5.7213459513150156E-5
2985,4.831716796616092E-5
2986,5.219574450165965E-5
2987,5.795159813715145E-5
2988,5.522610081243329E-5
2989,5.508753383764997E-5
2990,6.318251689663157E-5
2991,6.301491521298885E-5
2992,5.404356852523051E-5
2993,5.555260941036977E-5
2994,7.027453830232844E-5
2995,8.759683987591416E-5
2996,1.0551537707215175E-4
2997,1.1830574658233672E-4
2998,1.0674872464733198E-4
2999,7.080617797328159E-5
3000,4.3779509724117815E-5
